oai:ecommons.cornell.edu:1813/2670,The Changing Nature of the Catalog and its Integration with Other Discovery Tools: Draft 2B,"This report, commissioned by the Library of Congress, analyzes research library catalogs and suggests options for their future. Includes a preliminary assessment of the feasibility of next steps and a blueprint for change. Structured interviews of noted library and information science professionals provide context for the recommendations.",,application/pdf,Preprint
oai:ecommons.cornell.edu:1813/7896,Analyzing Metadata for Effective Use and Re-Use,"Using a commercially available visual graphical analysis tool, the National Science Digital Library (NSDL) has developed techniques to expedite evaluation of large batches of metadata. These techniques allow efficient and thorough review of large quantities of XML metadata, thus enabling the focus of limited resources on evaluation and manipulation tasks that are most important in our
context. In the NSDL, metadata is evaluated for
aggregation, but these techniques are applicable to any situation where batches of metadata need to be evaluated. This paper discusses the motivations for this approach and the techniques themselves.",,application/pdf,Preprint
oai:ecommons.cornell.edu:1813/9371,Application Profiles: Exposing and Enforcing Metadata Quality,"In this paper, we explore a range of issues yet to be addressed in the large-scale use of application profiles.  While considerable attention has been paid to human-readable application profiles, there is a growing need for machine-readable application profiles that can support quality control mechanisms including, but not limited to, data validation.  We examine these issues in the context of the evolving Semantic Web and the DCMI commitment to RDF and the challenges presented.  We frame the discussion in terms of select functions to be served by application profiles and our notion of data profiles.  While much remains to be done to address these issues, positive movement toward solutions is dependent on the appropriate framing of those issues in terms of the needs of large-scale applications such as metadata aggregators.",,application/pdf,Preprint
oai:ecommons.cornell.edu:1813/10884,"Copyright Renewal, Copyright Restoration, and the Difficulty of Determining Copyright Status","It has long been known that most of the works published from 1923 to 1964 in the US are currently in the public domain.  Both non-profit and commercial digital libraries have dreamed of making this material available.  Most programs have recognized as well that the restoration of US copyright in foreign works in 1996 has made it impossible for them to offer to the public the full text of most foreign works.  What has been overlooked up to now is the difficulty that copyright restoration has created for anyone trying to determine if a work published in the United States is still protected by copyright.  This article discusses the impact that copyright restoration of foreign works has had on US copyright status investigations, and offers some of new steps that users must follow in order to investigate the copyright status in the US of any work.  It argues that copyright restoration has made it almost impossible to determine with certainty whether a book published in the United States after 1922 and before 1964 is in the public domain.  For digital libraries that wish to offer books from this period, they can do so at some risk.",D-Lib Magazine 13: 7/8 (July/August 2008) <http://www.dlib.org>,,Preprint
oai:ecommons.cornell.edu:1813/15188,Collaboration and Automation Support Cornell University Library’s Collection,"At Cornell, the use of a shared, web-based tool, has offered workflow improvements that have reduced the time required to provide library users with new books.  Kizer Walker from Collection Development and Scott Wicks from Technical Services share their experiences surrounding the development and use of this technology that facilitates the acquisitions of new books.",,,Preprint
oai:ecommons.cornell.edu:1813/17477,Challenges and Opportunities in Social Science Research Data Management,"With the necessity for developing better methods for the discovery and access of available research data, mounting pressure from funding agencies to make and keep research data accessible for the long term, and the complexity of the relationships of different types and formats of files involved in many studies, social science research data management has emerged as an area of multiple challenges and opportunities for information professionals.","Pre-print of paper to be published in the proceedings (http://dgd.de/pub_onlinetagung.aspx) of the conference ""Semantic Web & Linked Data - Elemente zukünftiger Informationsinfrastrukturen"" (1. DGI-Konferenz, 62. DGI Jahrestagung), held in Frankfurt, Germany from Oct. 7-9, 2010 (http://www.dgi-konferenz.de).",,Preprint
oai:ecommons.cornell.edu:1813/34461,Asymptotic Theory of Cepstral Random Fields,"Random fields play a central role in the analysis of spatially correlated data and, as a result,have a significant impact on a broad array of scientific applications. Given the importance of this topic, there has been a substantial amount of research devoted to this area. However, the
cepstral random field model remains largely underdeveloped outside the engineering literature.
We provide a comprehensive treatment of the asymptotic theory for two-dimensional random
field models. In particular, we provide recursive formulas that connect the spatial cepstral coefficients to an equivalent moving-average random field, which facilitates easy computation of the necessary autocovariance matrix. Additionally, we establish asymptotic consistency results for Bayesian, maximum likelihood, and quasi-maximum likelihood estimation of random field parameters and regression parameters. Further, in both the maximum and quasi-maximum likelihood frameworks, we derive the asymptotic distribution of our estimator. The theoretical results are presented generally and are of independent interest,pertaining to a wide class of random field models. The results for the cepstral model facilitate model-building: because the cepstral coefficients are unconstrained in practice, numerical optimization is greatly simplified,
and we are always guaranteed a positive definite covariance matrix.
We show that inference for individual coefficients is possible, and one can refine models in a disciplined manner. Finally, our results are illustrated through simulation and the analysis of straw yield data in an agricultural field experiment.",http://arxiv.org/pdf/1112.1977.pdf,,Preprint
oai:ecommons.cornell.edu:1813/37941,Time-changed extremal process as a random sup measure,"A functional limit theorem for the partial maxima of a long memory
stable sequence produces a limiting process that can be described as a 
beta-power time change in the classical Fr\'echet 
extremal process, for beta in a subinterval of the unit
interval. Any such power time change  in the extremal process 
for 0<beta<1 produces a process with stationary
max-increments. This deceptively simple time change hides the much
more delicate structure of the resulting process as a self-affine
random sup measure. We uncover this structure and show that in a
certain range of the parameters this random measure arises as a limit
of the partial maxima of the same  long memory stable sequence, but in
a different space. These results open a way to construct a whole new
class of self-similar Fr\'echet processes with stationary
max-increments.",,,Preprint
oai:ecommons.cornell.edu:1813/37987,Fast Near Neighbor Search in High-Dimensional Binary Data,"Numerous applications in search, databases, machine learning,
and computer vision, can benefit from efficient algorithms for near
neighbor search. This paper proposes a simple framework for fast near
neighbor search in high-dimensional binary data, which are common in
practice (e.g., text). We develop a very simple and effective strategy for
sub-linear time near neighbor search, by creating hash tables directly
using the bits generated by b-bit minwise hashing. The advantages of
our method are demonstrated through thorough comparisons with two
strong baselines: spectral hashing and sign (1-bit) random projections.",,,Preprint
oai:ecommons.cornell.edu:1813/37986,b-Bit Minwise Hashing in Practice,"Minwise hashing is a standard technique in the context of search for
approximating set similarities. The recent work [26, 32] demon-
strated a potential use of b-bit minwise hashing [23, 24] for ef-
ficient search and learning on massive, high-dimensional, binary
data (which are typical for many applications in Web search and
text mining). In this paper, we focus on a number of critical is-
sues which must be addressed before one can apply b-bit minwise
hashing to the volumes of data often used industrial applications.",,,Preprint
