oai:ecommons.cornell.edu:1813/2634,Future of Public Services presentation for Academic Assembly,"In this audio recording of the presentation given to Academic Assembly on Feb. 2, 2006, Anne Kenney, AUL for Instruction, Research, and Information Services, shares her vision of the future of public services over the next five years.",,audio/mp3,Sound
oai:ecommons.cornell.edu:1813/3115,"Professional Development Week Reception Remarks and Lecture, May 2006","Wine & Hors d'oeuvres Reception, Lecture and Poster Session for beginning of Professional Development Week held on Monday, May 22, 2006. Opening Remarks by Sarah Thomas and talk--""Cornell's Global Preservation Efforts""--by John Dean",,audio/mp3,Sound
oai:ecommons.cornell.edu:1813/3569,A Talk on Job at Sage Chapel (audio),"Prof. Marcham reads from and comments on the Book of Job, March 29, 1992, in
the Cornell University chapel.
Length: 14:27,",,video/quicktime,Sound
oai:ecommons.cornell.edu:1813/5771,Geologic and Strategic Comments on Oil Resources in the Arabian Gulf Region,"Peak oil production in the Middle East's Arabian/Persian Gulf region and worldwide could be delayed if major multinational and national oil companies would invest more heavily in drilling and extraction technologies and push to explore new sites.

Barazangi argued that the ""exploration story"" in the Middle East is not yet complete. Two-thirds of the world's proven recoverable oil reserves exist in the Arabian Gulf, and there are more oil fields to be discovered through offshore and deep-water drilling, as well as more oil to be extracted from existing fields.

Barazangi stressed the fact that only seven countries worldwide (Saudi Arabia, Iran, Iraq, Kuwait, United Arab Emirates, Venezuela, and Russia) contain 80 percent of the world's proven recoverable oil reserves. Five of those are notably in the Arabian Gulf region and share Islamic cultures. He argued that in order to better understand oil issues in the Gulf, the world must understand the Arab and Persian people, and Islam's history and culture.",This audio recording is in Arabic.,audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7632,Uris Library Historical Tour,"The Uris Library Historical Tour focuses on the library's history and showcases its noteworthy architecture, collections and artwork. Cornell's oldest library, now known as Uris Library, was built in 1891. Elements of the university's history are preserved in the architecture and art work that fills Uris. The Uris Library Historical Library Tour podcast highlights the building's Dean Room, the Class of 1957 - Kinkeldey Room, the Andrew Dickson White Library and Jacques Lipchitz's sculpture, Song of the Vowels.",,audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7646,"Religion and culture - the nature of religion; Cornell University lecture, Natural Resources  407 (1994-01-25)","Introduction: Religion and culture - the nature of religion; personal stories from January 25, 1994.",,audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7662,"The epistemological status of moral claims; Cornell University lecture, Natural Resources  407 (2001-09-04)","The epistemological status of moral claims, CS Lewis The Abolition of Man, human dominance over nature; Thomas Merton.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape (NOTE: incomplete recording).",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7663,"Friends; Cornell University lecture, Natural Resources  407 (2003-12-04)",Friends.,"Lecture was recorded on a Lapel Microphone, using a Sony Minidisk Recorder.",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7664,"How should we live?; Cornell University lecture, Natural Resources  407 (2003-12-04)","How should we live?, CS Lewis, sehnsucht, the sweet poison of the false infinite, overzealous reformers and planners, praise and celebration, cosmic compost, Merlin Caruthers, Thomas Merton.","Lecture was recorded on a Lapel Microphone, using a Sony Minidisk Recorder.",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7665,"How much of heaven is available to us now?; Cornell University lecture, Natural Resources  407 (1994-04-14)","How much of heaven is available to us now? How much of the biocentric agenda is implementable without becoming inhumane?  pros and cons of anthropo-, bio-, and theo-centrism; Parfit's dilemma - our obligations to future generations; John Passmore, Man's Responsibility to Nature; theistic, Christian, Jewish approaches; biocentrics as prophets of the ideal.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape.",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7666,"What is nature?; Cornell University lecture, Natural Resources  407 (2001-09-18)","What is nature, discussion, the infamous caterpillar example.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape.",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7667,"The Machine In The Garden; Cornell University lecture, Natural Resources  407 (1994-04-19)","The Machine In The Garden (also the title of a book by Leo Marx): the Walden Pond restoration project; Martin Lewis, Green Delusions; the biocentric world view; breeding endangered species in captivity; Michael Pollan, Second Nature, A Gardener's Education; the garden metaphor vs. the wilderness metaphor; primitivism, primal purity, decentralization, ""appropriate technology"", capitalism as evil; Rodman, Four Forms of Ecological Consciousness Reconsidered; the principle of non-intervention, the California Condor, ""better dead than bred""..","Lecture was recorded on a Lapel Microphone, using a Cassette Tape.",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7668,"Environmental studies - theory vs. specifics; Cornell University lecture, Natural Resources  407 (1994-01-27)",Environmental studies - theory vs. specifics.,"Lecture was recorded on a Lapel Microphone, using a Cassette Tape.",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7669,"God and Religion; Cornell University lecture, Natural Resources  407 (1994-02-01)","God and Religion: William Cantwell Smith The Meaning and End of Religion, ""religio"", reification, God reveals not religion, but himself; the language of discourse in the university, the importance of soft knowledge.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape.",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7670,"Religion in the University; Cornell University lecture, Natural Resources  407 (1994-02-03)","Religion in the University: Emil Brunner, Jefferson and the use of the word sectarian, implications for government public schools, the Big Questions, religious neutrality, a functional view of religion, Emil Durkheim, the Cornell School of Human Ecology, discussion.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape (Exceptional Lecture).",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7671,"Moral judgments, epistemology and Liberal thinking; Cornell University lecture, Natural Resources  407 (1994-02-08)","Moral judgments, epistemology and Liberal thinking, enlightenment and post-modern reasoning, polishing bowls.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape.",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7672,"Knowledge claims in the hard sciences and humanities; Cornell University lecture, Natural Resources  407 (1994-02-10)","Wayne Booth The Rhetoric of Assent, knowledge claims in the hard sciences vs. knowledge claims in the humanities, Neurath's boat, how to show proper respect for moral and religious arguments. .",,audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7673,"Descriptive vs. normative ethics, meta-ethics, etc.; Cornell University lecture, Natural Resources  407 (1994-02-22)","Descriptive vs. normative ethics, meta-ethics, logical positivism, the extent of ethical consensus, John Rawls ""reflective equilibrium"", teleological ethics, Alistair MacIntyre .","Lecture was recorded on a Lapel Microphone, using a Cassette Tape.",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7674,"Deontological ethics and social contract theories; Cornell University lecture, Natural Resources  407 (1994-02-24)","Deontological ethics, social contract theories, John Rawls A Theory of Justice, Jeremy Bentham and John Stuart Mill (utilitarians), ""rights"", English Liberalism, John Locke.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape.",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7675,"Stanley Hauerwas on Iris Murdoch; Cornell University lecture, Natural Resources  407 (1994-03-01)","Stanley Hauerwas on Iris Murdoch, the meaning of ""freedom"", rationality in the service of desire vs. being part of a worthy story, cost-benefit analysis vs. ""unselfing"", Aleksandr Solzhenitsyn, discussion.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape (Exception Lecture).",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7676,"Uriah the Hittite, ideological taint, sensuality vs. pride; Cornell University lecture, Natural Resources  407 (1994-03-03)","Uriah the Hittite, ideological taint, sensuality vs. pride.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape (Exceptional Lecture).",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7677,"Greek vs. Hebrew views of history; Cornell University lecture, Natural Resources  407 (1994-03-10)","Greek vs. Hebrew views of history, discussion of Deut. 26, Deut. 6:20-25, the indicative precedes the imperative.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape.",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7678,"Historical time line for Judaism and Christianity; Cornell University lecture, Natural Resources  407 (1994-03-12)","Galatians, historical time line for Judaism and Christianity, Gospel precedes Law, Peter, Paul, and circumcision, Harvard grad school, Emil Brunner, how are we to love our neighbor?.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape.",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7679,"Controlling nature; Cornell University lecture, Natural Resources  407 (1994-03-17)","Controlling nature: Leiss The Domination of Nature, the myth of Icarus, Francis Bacon, Betrand Russell Icarus, or the Future of Science, Mircea Eliade The Forge and the Crucible, alchemy and magic, the secular version of the alchemist's dream as the driving force in modern society, Goethe's Faust, CS Lewis The Abolition of Man and That Hideous Strength, discussion.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape (Exceptional Lecture).",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7680,"A feminist perspective on environmental ethics; Cornell University lecture, Natural Resources  407 (1994-03-29)","A feminist perspective on environmental ethics: Carol Gilligan, Val Plumwood, the effects of the sexual revolution, daycare vs. parental care, Wendell Berry The Unsettling of America.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape (Exceptional Lecture).",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7681,"The meaning of nature: class discussion; Cornell University lecture, Natural Resources  407 (1994-03-31)",Class discussion: the meaning of nature: can human beings be fully comprehended under the term nature? Are human beings more valuable than any other part of nature? The infamous caterpillar example.,"Lecture was recorded on a Lapel Microphone, using a Cassette Tape (Exceptional Lecture).",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7682,"What is nature?; Cornell University lecture, Natural Resources  407 (1994-04-05)","What is nature? Gordon Kaufman The Concept of Nature: A Problem for Theology; terms: nature, natural, artificial, world, cosmos, universe.","Lecture was recorded on a Lapel Microphone, using a Cassette Tape (Exceptional Lecture).",audio/mp3,Sound
oai:ecommons.cornell.edu:1813/7683,"Anthropocentrism; Cornell University lecture, Natural Resources  407 (1994-04-07)","Anthropocentrism, efficacy of ethics courses vs. great literature and drama in forming ""environmental character"", Joseph Sachs, biocentrism, Lynn White The Historical Roots of Our Ecological Crisis, conservatism regarding ""nature"" vs. conservatism regarding ""human nature"".","Lecture was recorded on a Lapel Microphone, using a Cassette Tape.",audio/mp3,Sound
